Judul,Tanggal,Url,Artikel,Category
"Bunuh Diri PPDS Undip Diinvestigasi, Menkes: Junior Diintimidasi-Tak Boleh Bicara","Kamis, 15 Agu 2024 16:35 WIB",https://health.detik.com/berita-detikhealth/d-7491602/bunuh-diri-ppds-undip-diinvestigasi-menkes-junior-diintimidasi-tak-boleh-bicara,"Menteri Kesehatan Budi Gunadi Sadikin menyebut penghentian sementara Program Pendidikan Dokter Spesialis (PPDS) anestesi Universitas Diponegoro dilakukan demi menghindari intimidasi oknum tertentu. Pasalnya, catatan harian yang ditemukan dalam lokasi tewasnya residen karena bunuh diri, menguatkan indikasi kemungkinan bullying. Budi mengaku tidak ingin sejumlah junior akhirnya terpaksa 'tutup mulut', dalam proses investigasi yang dilakukan tim inspektorat jenderal. ""Hal ini kita lakukan sementara karena begitu kita mau memeriksa semua murid-murid junior yang ada di sana, diintimidasi. Tidak boleh bicara. Nah ini menurut saya tidak baik karena mereka masih berinteraksi di sana. Itu sebabnya kita berhentikan sementara,"" beber Menkes kepada wartawan, Kamis (15/8/2024). SCROLL TO CONTINUE WITH CONTENT ""Supaya penyelidikan ini bisa dilakukan dengan cepat bersih dan transparan bebas dari intimidasi yang sekarang terjadi,"" kata dia. Pihaknya ingin tidak ada lagi hal yang ditutupi dalam kasus berkaitan dengan program pendidikan calon dokter spesialis. Selama hampir 80 tahun merdeka, hal semacam ini seharusnya sudah tuntas ditangani. Penutupan sementara PPDS terkait, tidak dimaksud untuk memperlambat ajaran atau pendidikan. Namun, Budi tidak ingin kejadian seperti itu kembali terulang dan membuat lingkungan pendidikan semakin tidak nyaman. ""Kita tidak ada niat ini untuk menutup PPDS tersebut selama mungkin. Nggak. Kita mau bikin situasi yang nyaman agar semua orang pada saat kita panggil bisa berbicara apa adanya tanpa takut diintimidasi, diancam oleh senior-seniornya. Sehingga dengan begitu kita bisa ambil tindakan yang tegas dan kemudian insya Allah bisa dibuka kembali,"" sambungnya. Bullying yang merenggut nyawa tak hanya terjadi pada residen Undip, Menkes menegaskan banyak pihak yang berusaha menutupi kasus semacam ini. ""Bahkan korban jiwa tidak hanya hari ini saja biasanya ditutup-tutup, baru kali ini saja ini terbuka. Dan kita akan beresin ini secepat mungkin,"" pungkas dia. ",Health
"Bukan Bullying, Ini Dugaan Undip di Balik Meninggalnya Dokter PPDS Anestesi","Kamis, 15 Agu 2024 16:02 WIB",https://health.detik.com/berita-detikhealth/d-7491544/bukan-bullying-ini-dugaan-undip-di-balik-meninggalnya-dokter-ppds-anestesi,"*CATATAN: Informasi ini tidak untuk menginspirasi siapapun untuk bunuh diri. Jika Anda memiliki pikiran untuk bunuh diri, segera mencari bantuan dengan menghubungi psikolog atau psikiater terdekat. Jika Anda atau seseorang yang Anda kenal mengalami tanda peringatan bunuh diri, segera hubungi Hotline Kesehatan Jiwa Kemenkes 021-500-454.* Universitas Diponegoro (Undip) buka suara soal mahasiswi program pendidikan dokter spesialis (PPDS) program studi anestesi FK Undip di RSUP Dr Kariadi Semarang, Jawa Tengah, yang diduga mendapat bullying atau perundungan hingga bunuh diri. Pihak Undip menegaskan dugaan perundungan kepada peserta PPDS berinisial ARL itu tidak benar. Berdasarkan investigasi internal, ARL disebut memiliki problem kesehatan yang dapat mempengaruhi proses belajar yang sedang ia tempuh. Meski begitu, pihak Undip tak menjelaskan terkait masalah kesehatan apa yang dialami oleh ARL. SCROLL TO CONTINUE WITH CONTENT ""Dengan menjunjung tinggi nilai-nilai konfidensialitas medis dan privasi Almarhumah, kami tidak dapat menyampaikan detail masalah kesehatan yang dialami selama proses pendidikan,"" demikian keterangan yang diterima detikcom, Kamis (15/8/2024). ""Pengelola Pendidikan Program Studi Anestesi menyikapi problem kesehatan yang dialami Almarhumah dengan memantau secara aktif perkembangan kondisi yang bersangkutan selama proses pendidikan,"" lanjut keterangan. Menurut pihak Undip, ARL sempat mempertimbangkan untuk mengundurkan diri. Namun karena ia merupakan penerima beasiswa yang secara administratif terikat dengan ketentuan penerima beasiswa, sehingga ARL mengurungkan niat tersebut. Undip juga menegaskan pihaknya sangat terbuka dengan fakta-fakta valid lain di luar hasil investigasi yang telah dilakukan. Pihaknya juga siap berkoordinasi dengan pihak manapun untuk menindaklanjuti tujuan pendidikan dengan menerapkan ""zero bullying"" di Fakultas Kedokteran Undip. ""Fakultas Kedokteran Undip telah menerapkan gerakan ""zero bullying"" yang dipantau secara aktif oleh Tim Pencegahan dan Penanganan Perudungan dan Kekerasan Seksual pada Fakultas Kedokteran Undip sejak 1 Agustus 2023,"" lanjut keterangan. NEXT: Kemenkes juga melakukan investigasi ",Health
"Intan Nabila Alami Kekerasan Bertahun-tahun, Bentuk KDRT Tak Cuma Main Fisik","Kamis, 15 Agu 2024 15:23 WIB",https://health.detik.com/berita-detikhealth/d-7491458/intan-nabila-alami-kekerasan-bertahun-tahun-bentuk-kdrt-tak-cuma-main-fisik,"Kasus kekerasan dalam rumah tangga (KDRT) yang dialami Selebgram Cut Intan Nabila tengah ramai diperbincangkan. Dalam video yang tersebar di media sosial, Intan terlihat mengalami kekerasan fisik berupa pukulan dari sang suami Armor Toreador, yang kini telah ditetapkan sebagai tersangka. Bentuk KDRT berupa pukulan atau kekerasan fisik seperti dialami Cut Intan mungkin kerap ditemukan. Namun di luar itu, ada beberapa bentuk KDRT lainnya yang perlu diketahui. SCROLL TO CONTINUE WITH CONTENT Dikutip dari laman Komisi Nasional Anti Kekerasan Terhadap Perempuan (Komnas Perempuan), KDRT atau domestic violence merupakan kekerasan berbasis gender yang terjadi di ranah personal. Kekerasan ini banyak terjadi dalam hubungan relasi personal, saat pelaku merupakan orang yang dikenal baik dan dekat oleh korban. Misalnya, kekerasan yang dilakukan suami terhadap istri, ayah terhadap anak, paman terhadap keponakan, hingga kakek terhadap cucu. Kekerasan ini dapat juga muncul dalam hubungan pacaran, atau dialami oleh orang yang bekerja membantu kerja-kerja rumah tangga dan menetap dalam rumah tangga tersebut. Selain itu, KDRT juga dimaknai sebagai kekerasan terhadap perempuan oleh anggota keluarga yang memiliki hubungan darah. ""Perbuatan terhadap seseorang terutama perempuan, yang berakibat timbulnya kesengsaraan atau penderitaan secara fisik, seksual, psikologis, dan/atau penelantaran rumah tangga termasuk ancaman untuk melakukan perbuatan, pemaksaan, atau perampasan kemerdekaan secara melawan hukum dalam lingkup rumah tangga,"" demikian bunyi Pasal 1 UU PKDRT mendefinisikan KDRT. Komite Konvensi Penghapusan Segala Bentuk Diskriminasi Terhadap Perempuan (General Recommendation No 19 (1992) CEDAW Committee) menjelaskan bahwa kekerasan berbasis gender yang dimaksud adalah berbagai bentuk kekerasan baik kekerasan fisik, psikis, dan seksual yang terjadi yang berakar pada perbedaan berbasis gender dan jenis kelamin yang sangat kuat di dalam masyarakat. Sedangkan bentuk-bentuk kekerasan yang tertuang di UU PKDRT meliputi: ",Health
Tradisi Bullying Menahun di Kedokteran Jadi Sorotan usai PPDS FK Undip Bunuh Diri,"Kamis, 15 Agu 2024 14:36 WIB",https://health.detik.com/berita-detikhealth/d-7491345/tradisi-bullying-menahun-di-kedokteran-jadi-sorotan-usai-ppds-fk-undip-bunuh-diri,"*CATATAN: Informasi ini tidak untuk menginspirasi siapapun untuk bunuh diri. Jika Anda memiliki pikiran untuk bunuh diri, segera mencari bantuan dengan menghubungi psikolog atau psikiater terdekat. Jika Anda atau seseorang yang Anda kenal mengalami tanda peringatan bunuh diri, segera hubungi Hotline Kesehatan Jiwa Kemenkes 021-500-454.* Seorang peserta program pendidikan dokter spesialis (PPDS) anastesi di Fakultas Kedokteran (FK) Universitas Diponegoro meninggal dunia. Diduga penyebab meninggalnya dipicu karena tekanan dan perundungan selama menjalani studi sebagai PPDS di fakultas kedokteran tersebut. Polisi saat ini tengah mengusut kasus tersebut dan mendalami adanya dugaan perundungan terkait kematian korban. Kementerian Kesehatan RI (Kemenkes) juga memberhentikan sementara prodi anastesi FK Undip di RSUP Kariadi sebagai bagian dari investigasi atas kasus yang terjadi. SCROLL TO CONTINUE WITH CONTENT Di media sosial, tidak sedikit warganet yang kembali menyoroti kasus perundungan di ranah kedokteran. Beredar bentuk-bentuk perundungan yang harus dijalani dokter residen selama mengikuti program dokter spesialis. Kasus perundungan di kalangan kedokteran telah menjadi atensi Kemenkes. Beberapa waktu lalu, Menteri Kesehatan Ri Budi Gunadi Sadikin sempat membeberkan tindak perundungan di lingkungan dokter sudah terjadi selama berpuluh-puluh tahun. Ia menyebut banyak calon dokter yang dijadikan sebagai pembantu atau asisten pribadi oleh para seniornya. ""Suruh nganterin laundry, bayarin laundry, nganterin anak, kemudian ngurusin parkir, ambilin itu, ambilin sana,"" ucap Menkes dalam konferensi pers, Kamis (20/7/2023). Tak hanya itu, Menkes juga mengatakan ada calon dokter yang disuruh seniornya mencari sendok sebanyak 200 pukul 12 malam. Sendok tersebut nantinya digunakan untuk makan-makan di tempat seniornya. Apabila tak mampu melakukan tugas-tugas yang disuruh para seniornya, calon dokter itu justru akan dicaci maki. ""Perannya lebih bukan untuk mengajar, ya mungkin dipakai untuk mengajar karakter, tapi kalau saya lihat isinya jarkom itu ada juga sebagian besar suruh ini, mencari sendok plastik, nyiapin foto, segala macam. Kalau satu menit, dua menit tidak dijawab, dicaci maki 'kok gini aja nggak bisa, kamu mampu apa nggak sih?',"" ucap Menkes. Menkes juga menyebut ada juga calon dokter yang disuruh menjadi pekerja pribadi para seniornya untuk menulis tugas, jurnal, atau bahkan penelitian. Padahal, menurutnya, tugas-tugas tersebut seharusnya dikerjakan oleh seniornya. Adanya 'tradisi' Perundungan yang terjadi di dunia kedokteran tak hanya menyebabkan kerugian fisik, tetapi juga mental dan finansial bagi peserta didik. Menkes mengungkapkan, para calon dokter ada yang disuruh untuk mengumpulkan uang puluhan hingga ratusan juta demi menyewakan rumah, tempat bola, membeli makanan mahal, hingga gadget baru untuk para seniornya. ""Bisa menyiapkan rumah untuk kumpul-kumpul bagi senior, kontraknya setahun 50 juta, bagi rata dengan juniornya. Atau praktik suka sampai malam, sama rumah sakit dikasih makanan malam, tapi makan malam nggak enak. Kita maunya makan Jepang, jadi setiap malam harus mengeluarkan 5 juta atau 10 juta untuk seluruhnya makanan Jepang,"" kata Menkes. ""Kadang-kadang ada juga yang 'Aduh handphone-nya tidak bagus, wah Ipadnya sudah tidak bagus,'. Dan itu tidak pernah berani disampaikan oleh para juniornya. Nah akibatnya saat dia jadi senior, dia melakukan hal yang sama,"" sambungnya lagi. ",Health
"Viral Buku 'Pedoman Bullying' Dokter di PPDS, Sempat Disinggung Menkes","Kamis, 15 Agu 2024 13:55 WIB",https://health.detik.com/berita-detikhealth/d-7491228/viral-buku-pedoman-bullying-dokter-di-ppds-sempat-disinggung-menkes,"Viral buku pedoman terkait tatakrama dan aturan residen selama proses program pendidikan dokter spesialis (PPDS) di media sosial. Hal ini muncul di tengah kabar kematian dokter residen diduga bunuh diri karena bullying. Meski begitu, pihak Universitas Diponegoro (Undip) Semarang belakangan membantah kematian yang bersangkutan berkaitan dengan bullying. FK Undip mengklaim berstatus zero bullying sejak 1 Agustus 2023. Di luar kasus tersebut, poin-poin dalam buku pedoman yang viral kebanyakan mencantumkan kesopanan dan kepatuhan yang harus dimiliki junior kepada senior. SCROLL TO CONTINUE WITH CONTENT ""Siap menerima tugas extra dari senior,"" demikian salah satu poin dalam buku pedoman tersebut. Terlepas dari keasliannya, Menteri Kesehatan Budi Gunadi Sadikin sempat menyinggung buku semacam ini yang juga berisi perintah kepada peserta program pendidikan dokter spesialis (PPDS). Namun, isi perintah yang ditemuinya banyak mengandung poin perundungan atau bullying lantaran berada di luar kewajiban para dokter junior. Budi juga melihat buku tersebut tidak menunjukkan keterkaitan manfaat dengan proses pendidikan. ""Apalagi di buku panduan tercantum harus beliin ini, sewakan ini, sehingga kami cek (dokter peserta PPDS) harus keluar uang dan kami cek bisa puluhan juta per bulan atau ratusan juta per tahun,"" kata Budi dalam konferensi pers virtual, Kamis (17/8). Budi tak merinci di rumah sakit mana terdapat dokter yang membuat buku panduan tersebut. Dirinya hanya memastikan buku tersebut juga diberikan pada residen yang menjalani PPDS di RS vertikal Kemenkes. Selain itu, ia juga mendengar laporan ada oknum dokter senior kerap kali memanggil juniornya dengan sebutan hewan, hingga cacian berbau rasis. ""Ini harus dibereskan, karana ini rumahnya Kemenkes. Kami tak ingin rumah kami berisi yang serabutan tidak berbudaya. Kami ingin ini menjadi rumah yang baik dan berbudaya,"" ucap Budi. Baru-baru ini, Menkes juga ikut berkomentar terkait kasus meninggalnya residen di Undip yang berpraktik di RSUP Kariadi. Dirinya memastikan pemerintah tidak main-main menyikapi kasus bullying. ""Kita sudah pernah berikan sanksi 6 bulan lalu, ini tidak kapok-kapok. Kami akan berikan sanksi yang lebih berat,"" ungkapnya kepada detikcom Rabu (14/8/2024). Informasi dalam artikel ini tidak ditujukan untuk menginspirasi siapa pun untuk melakukan tindakan serupa. Bila Anda merasakan gejala depresi dengan kecenderungan berupa pemikiran untuk bunuh diri, segera konsultasikan persoalan Anda ke pihak-pihak yang dapat membantu, seperti psikolog, psikiater, ataupun klinik kesehatan mental. ",Health
"UPMEDIK, Solusi Terintegrasi untuk Manajemen Rumah Sakit dan Klinik","Kamis, 15 Agu 2024 13:33 WIB",https://health.detik.com/berita-detikhealth/d-7491194/upmedik-solusi-terintegrasi-untuk-manajemen-rumah-sakit-dan-klinik,"Di era digital yang terus berkembang, kebutuhan akan sistem manajemen yang efisien dan terintegrasi menjadi semakin mendesak. Baru-baru ini, sejumlah rumah sakit di Indonesia menerima teguran administratif Kementerian Kesehatan (Kemenkes). Tercatat sebanyak 7.614 fasilitas kesehatan mendapat teguran akibat belum optimalnya penerapan sistem rekam medis elektronik (RME) dan belum terhubung denganplatform SatuSehat. Situasi ini menyoroti pentingnya adopsi teknologi dalam manajemen rumah sakit dan klinik untuk memenuhi standar pelayanan kesehatan yang tinggi. Untuk menjawab kebutuhan akan sistem informasi digital yang terintegrasi dan andal di rumah sakit dan klinik, saat ini telah hadir sebuah platform UPMEDIK. Platform ini dikembangkan oleh PT. Sentosa Medika Sejahtera, perusahaan teknologi yang berbasis di Kota Cianjur. Sistem yang dikembangkan UPMEDIK ( upmedik.com), tidak hanya memudahkan pengelolaan data pasien, tetapi juga memastikan kepatuhan terhadap regulasi pemerintah terkait penerapan RME. Direktur PT. Sentosa Medika Sejahtera Melvin Gilbert menjelaskan penerapan UPMEDIK di rumah sakit dan klinik dapat meningkatkan kinerja pengelolaan data medis menjadi lebih efisien, mengurangi risiko kesalahan administrasi, dan meningkatkan kualitas pelayanan kepada pasien. SCROLL TO CONTINUE WITH CONTENT UPMEDIK dirancang dengan fitur-fitur unggulan yang mencakup manajemen rekam medis elektronik, pengelolaan stok obat, sistem penjadwalan, serta integrasi dengan berbagai standar internasional seperti HL7 dan FHIR. Sistem ini juga dilengkapi dengan analitik canggih yang membantu manajemen rumah sakit dalam mengambil keputusan berbasis data. ""UPMEDIK hadir menjawab kebutuhan mendesak rumah sakit dan klinik di Indonesia menghadapi tantangan di era digital. Dengan teknologi yang kami kembangkan, kami tak hanya menawarkan solusi yang efisien dan terintegrasi, tetapi juga komitmen untuk memberi ketenangan pikiran bagi manajemen rumah sakit dengan sistem yang handal dan tanpa biaya tersembunyi,"" terang Melvin dalam keterangan tertulis, Kamis (15/8/2024). 8 Keunggulan UPMEDIK   Platform UPMEDIK setidaknya memiliki delapan keunggulan utama yang menjadikan pengelolaan sistem dan data layanan kesehatan di RS dan klinik bukan hanya efisien, tetapi juga lebih efektif dan aman. Keunggulan tersebut di antaranya, dapat mengurangi beban kerja tenaga kesehatan hingga 80 persen. Sistem UPMEDIK 99 persen tidak menggunakan kertas (paperless) dan full 100 persen menggunakan RME. Selain itu, pengumpulan berkas klaim BPJS Kesehatan dilakukan secara otomatis dan sudah 100 persen terintegrasi dengan SatuSehat dan BPJS Kesehatan. Dan yang terpenting, sistem yang serba otomatis ini harganya yang sangat terjangkau dan transparan. ""Keunggulan lainnya yaitu kemudahan dalam implementasi dan dukungan teknis secara penuh. Kami memahami, transisi ke sistem digital bisa menjadi tantangan. Oleh karena itu, tim kami berkomitmen untuk mendampingi setiap langkah, memastikan proses migrasi data berjalan lancar dan tanpa hambatan,"" terangnya. Melvin berharap hadirnya UPMEDIK dapat membantu banyak rumah sakit dan klinik di Indonesia bertransformasi menjadi institusi yang lebih modern, efisien, dan terpercaya. Penerapan sistem yang terintegrasi ini juga diharapkan dapat meningkatkan kualitas pelayanan kesehatan di Indonesia menjadi semakin baik. ",Health
"Angkat Bicara soal Tewasnya Dokter PPDS, Undip Tepis Dugaan Bullying","Kamis, 15 Agu 2024 13:24 WIB",https://health.detik.com/berita-detikhealth/d-7491169/angkat-bicara-soal-tewasnya-dokter-ppds-undip-tepis-dugaan-bullying,"Pihak Universitas Diponeogoro (Undip) membantah isu perundungan yang menjadi pemicu kematian dr Aulia Risma Lestari, seorang peserta program pendidikan dokter spesialis (PPDS) anastesi yang menjalani kegiatan pembelajaran di RSUP Kariadi. ""Mengenai pemberitaan meninggalnya almarhumah berkaitan dengan dugaan perundungan yang terjadi, dari investigasi internal kami, hal tersebut tidak benar,"" ujar Rektor Undip Prof Dr Suharnomo dalam siaran pers yang diterima detikcom, Kamis (15/8/2024). Lebih lanjut pihak Undip menyampaikan dr Aulia memiliki masalah kesehatan yang dapat mempengaruhi proses belajar yang sedang ditempuh. Pengelola Pendidikan Program Studi Anestesi menyikapi problem kesehatan yang dialami Almarhumah dengan memantau secara aktif perkembangan kondisi yang bersangkutan selama proses pendidikan. SCROLL TO CONTINUE WITH CONTENT Disebutkan juga bahwa ada pertimbangan dokter yang bersangkutan untuk mengundurkan diri, namun karena beliau adalah penerima beasiswa sehingga secara administratif terikat dengan ketentuan penerima beasiswa, sehingga dia mengurungkan niat tersebut. ""Fakultas Kedokteran UNDIP telah menerapkan gerakan ""zero bullying"" yang dipantau secara aktif oleh Tim Pencegahan dan Penanganan Perundungan dan Kekerasan Seksual pada FakultasKedokteran UNDIP sejak 1Agustus 2023,"" tulis pernyataan tersebut. ",Health
"Driver Ojol Meninggal Diduga Kelaparan, Ini 'Alarm' Tubuh saat Perut Kosong","Kamis, 15 Agu 2024 13:00 WIB",https://health.detik.com/berita-detikhealth/d-7491118/driver-ojol-meninggal-diduga-kelaparan-ini-alarm-tubuh-saat-perut-kosong,"Viral seorang driver ojek online (ojol) bernama Darwin Mangudut Simanjuntak (49) meninggal dunia saat antre orderan. Meninggalnya pengemudi ojol ini diduga karena dirinya kelaparan dan tak punya uang untuk membeli makanan. Diketahui, kelaparan atau membiarkan perut kosong dalam waktu yang lama dapat berdampak buruk bagi tubuh. Pasalnya, organ-organ tubuh membutuhkan energi untuk bekerja, dan hal ini bisa disediakan dari asupan makanan dan minuman. Saat perut dalam kondisi lapar, biasanya akan ditunjukkan dengan beberapa tanda-tanda dari tubuh. Spesialis penyakit dalam dr Yunita Indah Dewi, SpPD mengatakan 'alarm' tersebut seperti tubuh merasa lemas, mual, hingga muntah. SCROLL TO CONTINUE WITH CONTENT ""Tanda-tanda tubuh jika mengalami kelaparan pasti kompensasinya lemas. Lalu bisa seperti orang sakit lambung, ada keluhan seperti mual atau muntah kadang-kadang,"" ujar dr Yunita saat dihubungi detikcom, Rabu (14/8/2024). ""Beberapa orang juga ada yang jantung berdebar, pandangannya kabur, sakit kepala, dan gemetaran,"" sambungnya. Mereka yang berada dalam kondisi kelaparan dan kesulitan menemukan sumber energi seperti makanan dan minuman biasanya akan memilih untuk tidur. Hal ini karena tidur dianggap dapat menahan lapar. Terkait hal ini, dr Yunita mengatakan tidur memang bisa menjadi salah satu opsi untuk seseorang bisa menahan lapar sementara sampai mereka mendapatkan asupan energi berikutnya. ""Jadi saat tidur metabolisme tubuh lebih menurun karena tidak ada aktivitas, sehingga kebutuhan kalori atau energi jadi menurun juga. Simpanan kalori dan energi jadi lebih banyak karena tidak ada aktivitas, jadi bisa menahan lapar (sementara),"" tutupnya. ",Health
"IDI Berduka Dokter PPDS Undip Bunuh Diri, Minta Bentuk Tim Pusat Trauma","Kamis, 15 Agu 2024 12:37 WIB",https://health.detik.com/berita-detikhealth/d-7491088/idi-berduka-dokter-ppds-undip-bunuh-diri-minta-bentuk-tim-pusat-trauma,"Pengurus Besar Ikatan Dokter Indonesia (IDI) ikut berduka atas meninggalnya dokter residen anestesi di Universitas Diponegoro (Undip) Semarang. Ketua Umum PB IDI dr Adib Khumaidi SpOT ikut mendukung proses investigasi yang tengah dilakukan. Di sisi lain, kasus bunuh diri PPDS disebutnya menjadi tanda pentingnya pendampingan dan dukungan kesehatan mental bagi para PPDS. Ia meminta pemerintah ikut membentuk pusat trauma dan evaluasi kesehatan selama pendidikan dokter residen. ""Kami mendorong pembentukan Pusat Trauma dan evaluasi kesehatan mental secara berkala untuk memastikan bahwa mahasiswa yang sedang menjalani pendidikan kedokteran dan spesialis menerima perawatan dan dukungan yang diperlukan,"" pinta Adib, dalam keterangannya, Rabu (15/8/2024). SCROLL TO CONTINUE WITH CONTENT ""Kami percaya bahwa dengan bekerja sama, kita dapat menciptakan lingkungan yang lebih aman dan lebih mendukung bagi mahasiswa yang sedang menjalani pendidikan kedokteran dan spesialis,"" sambung dia. Bentuk bullying dalam tindakan apapun termasuk verbal, fisik, dan materi tidak dibenarkan. dr Adib meminta semua pihak untuk bersama-sama mencegah insiden kasus semacam ini kembali terulang di masa mendatang. ""Mari kita bergandengan tangan untuk mencegah insiden seperti itu di masa mendatang,"" tutup Dr Adib.  ",Health
Sanksi Berat Menanti Pelaku Perundungan di Kalangan Calon Dokter Spesialis,"Kamis, 15 Agu 2024 12:26 WIB",https://health.detik.com/berita-detikhealth/d-7491058/sanksi-berat-menanti-pelaku-perundungan-di-kalangan-calon-dokter-spesialis,"Kasus perundungan di kalangan calon dokter spesialis menjadi atensi Kementerian Kesehatan. Sanksi berat menanti pelaku perundungan di kalangan calon dokter spesialis. Kemenkes saat ini tengah melakukan investigasi kematian dugaan perundungan peserta Program Pendidikan Dokter Spesialis (PPDS) di Fakultas Kedokteran (FK) Universitas Diponegoro. Korban merupakan dokter residen yang menempuh pendidikan di prodi anastesi RSUP Dr Kariadi. ""Sudah ada tim Itjen (inspektorat jenderal) melakukan investigasi. Saat ini ada pengehentian sementara proses pendidikan anastesi di RS Kariadi sbeagai wahana pendidikan,"" tutur Plt Kepala Biro Komunikasi Kemenkes dr Siti Nadia Tarmizi kepada detikcom, Kamis (14/8/2024). SCROLL TO CONTINUE WITH CONTENT Kemenkes menyadari adanya kasus bullying atau perundungan di kalangan dokter. Tahun lalu, Menteri Kesehatan Budi Gunadi Sadikin mengeluarkan Instruksi Menteri Kesehatan Tentang Pencegahan dan Perundungan Terhadap Peserta Didik Pada Rumah Sakit Pendidikan di Lingkungan Kementerian Kesehatan Nomor HK.02.01/Menkes/1512/2023. Dalam banyak kesempatan, Menkes menyampaikan bahwa perundungan yang dialami oleh dokter, baik dokter umum atau PPDS, sudah berlangsung puluhan tahun. Tidak sedikit dokter yang mengalami stres karena mendapatkan tekanan pekerjaan yang tidak berhubungan dengan kedokteran. ""Kami mulai memanggil dokter-dokter spesialis di lingkungan rumah sakit Kemenkes, dan kami menemukan bahwa praktik perundungan yang dialami oleh dokter umum maupun peserta didik dokter spesialis di rumah sakit vertikal sudah terjadi puluhan tahun,"" ujar Menkes dalam konferensi pers terkait perundungan di kalangan dokter beberapa waktu lalu. Berdasarkan Instruksi Menteri Kesehatan tentang Perundungan, disebutkan bahwa peserta didik PPDS bisa melaporkan kasus perundungan melalui WhatsApp 081299799777 dan website perundungan.kemkes.go.id. Kemenkes menjamin keamanan identitas pelapor. Setelah proses konfirmasi adanya kasus perundungan, ada tiga jenis sanksi yang diberlakukan bagi pelaku perundungan, yaitu: Sanksi ringan terkait perundungan di RS pendidikan akan dilakukan lewat teguran tertulis oleh Direktur Jenderal Pelayanan Kesehatan. Sedangkan sanksi sedang atau berat diberikan oleh Menteri Kesehatan, Direktur Jenderal Pelayanan Kesehatan, atau pimpinan RS pendidikan sesuai kewenangannya.  ",Health
"Curhat Wanita Idap Kanker Super Langka, Awalnya Dikira Cuma Alergi","Kamis, 15 Agu 2024 12:02 WIB",https://health.detik.com/berita-detikhealth/d-7491032/curhat-wanita-idap-kanker-super-langka-awalnya-dikira-cuma-alergi,"Seorang wanita bernama Melinda Nelson (35) di Florida, Amerika Serikat menceritakan kisahnya mengidap penyakit super langka. Penyakit yang dialami oleh Melinda adalah kanker kelenjar adrenal yang membuat wajahnya menjadi bengkak. Melinda mengatakan ia sebelumnya merasa sangat sehat. Bahkan, dalam keseharian ia bisa berolahraga hingga dua kali sehari. Namun, pada Januari 2021 situasinya berubah drastis semenjak ia merasa kakinya seperti 'kehilangan ototnya' dan wajahnya mulai membengkak serta sedikit lebih bulat. SCROLL TO CONTINUE WITH CONTENT ""Wajah saya mulai membesar, mereka menyebutnya moon face,"" ucap Melinda dikutip dari People, Kamis (15/8/2024). ""Perut saya juga mulai membengkak. Begitu juga dengan tangan dan kaki saya. Saya kira ini semacam reaksi alergi. Perawakan saya tidak bisa dikenali,"" sambungnya. Melinda akhirnya memutuskan untuk pergi ke rumah sakit untuk mendapat bantuan medis. Pada saat itu, ia diberi obat untuk tekanan darah dari dokter, dan kondisinya tidak kunjung membaik. Wajahnya terus membesar dan rambut Melinda juga mulai rontok. Saat itu, ia sempat berpikir mungkin itu disebabkan oleh masalah hormon pada tubuhnya. Karena kondisinya tak kunjung membaik dan perutnya juga semakin membesar, ia kembali ke rumah sakit untuk melakukan pemeriksaan mendalam. Akhirnya dokter menemukan tumor berukuran 16 cm pada kelenjar adrenalnya. Kelenjar adrenal berada di atas ginjal dan menghasilkan hormom yang mengatur metabolisme, tekanan darah, dan reaksi stres. ""Dokter lalu memanggilku dan mengatakan, 'Saya yakin 99 persen Anda memiliki kanker langka ini,"" ceritanya. Melinda lalu menjalani operasi pengangkatan tumor tersebut. Dalam pengujian lebih lanjut, dikonfirmasi bahwa ia memang mengidap karsinoma adrenokortikal. Ini merupakan salah satu jenis kanker langka yang disebut hanya terjadi pada satu dari 1 juta orang setiap tahunnya. Pada Maret 2022, Melinda mengalami kambuh. ""Tumor itu terus tumbuh. Itu adalah saat yang menakutkan bagi saya,"" sambung Melinda. Melinda yang saat ini bekerja untuk lembaga nirlaba Adrenal Cure Collective mengatakan ia mengalami kekambuhan tumor dan menyebar di tulang belakang, pinggul, bahu, paru-paru dan hatinya. Sejak Agustus 2022, kondisi tumor yang mengecil dengan stabil. Meski begitu, ia saat ini masih hidup dengan kanker stadium empat dan masih terus menjalani perawatan. ""Saya harap pertumbuhannya tidak akan terjadi lagi dan saya bisa bertahan hidup dari kanker. Kanker adalah bagian besar dari hidup saya, tetapi kanker tidak akan bisa menentukan siapa saya. Masih banyak hal yang harus dilakukan dalam hidup,"" tandasnya. ",Health
